community_id,filename,efficientnet_quality
292688,292688_02.jpg,-681.25927734375
292688,292688_03.jpg,92377.5390625
846181,846181_00.jpg,770.9390258789062
846181,846181_01.jpg,83.94781494140625
846181,846181_02.jpg,2917.699951171875
846181,846181_03.jpg,3968.5107421875
846500,846500_00.jpg,-1299.6427001953125
846500,846500_01.jpg,328.77392578125
846500,846500_02.jpg,363.87420654296875
846500,846500_03.jpg,24870.970703125
847435,847435_00.jpg,111310.6640625
847435,847435_01.jpg,723.0006103515625
847435,847435_02.jpg,15907.4150390625
847435,847435_03.jpg,15634.9072265625
286482,286482_00.jpg,47.68294143676758
286482,286482_01.jpg,32237.984375
286482,286482_02.jpg,29932.337890625
286482,286482_03.jpg,123.86064147949219
846258,846258_00.jpg,139.61085510253906
846258,846258_01.jpg,85.23895263671875
846258,846258_02.jpg,192.59686279296875
846258,846258_03.jpg,2905.079833984375
239884,239884_00.jpg,125539.296875
239884,239884_01.jpg,241.4754180908203
239884,239884_02.jpg,239.1206512451172
239884,239884_03.jpg,159.259521484375
286700,286700_00.jpg,1905.9376220703125
286700,286700_01.jpg,8459.77734375
286700,286700_02.jpg,-1453.3695068359375
286700,286700_03.jpg,66842.8984375
846061,846061_00.jpg,4778.94775390625
846061,846061_01.jpg,11662.1513671875
846061,846061_02.jpg,29831.74609375
846061,846061_03.jpg,739.42333984375
318310,318310_00.jpg,446.26788330078125
318310,318310_01.jpg,1241.488525390625
318310,318310_02.jpg,64.41937255859375
318310,318310_03.jpg,159963.0625
289453,289453_00.jpg,-2323.277587890625
289453,289453_01.jpg,-1166.4564208984375
289453,289453_02.jpg,1703.595703125
289453,289453_03.jpg,16007.1337890625
846215,846215_00.jpg,1933.8814697265625
846215,846215_01.jpg,10911.7470703125
846215,846215_02.jpg,135.9764404296875
846215,846215_03.jpg,-2.373044967651367
847682,847682_00.jpg,9192.29296875
213189,213189_00.jpg,4366.23291015625
213189,213189_01.jpg,-2664.181884765625
213189,213189_02.jpg,132.44607543945312
213189,213189_03.jpg,30776.158203125
291979,291979_00.jpg,5742.86474609375
291979,291979_01.jpg,116.61661529541016
291979,291979_02.jpg,3633.953857421875
291979,291979_03.jpg,152438.390625
247902,247902_00.jpg,210823.421875
